Date,Close,High,Low,Open,Volume
12/5/2019,7448.307617,7743.431641,7232.676758,7253.241699,18816085231
12/6/2019,7546.996582,7546.996582,7392.175293,7450.561523,18104466307
12/7/2019,7556.237793,7589.95166,7525.711426,7547.265625,15453520564
12/8/2019,7564.345215,7634.606445,7476.091309,7551.338867,15409908086
12/9/2019,7400.899414,7618.091797,7365.985352,7561.79541,17872021272
12/10/2019,7278.119629,7424.022949,7246.043945,7397.134277,18249031195
12/11/2019,7217.427246,7324.15625,7195.527344,7277.197754,16350490689
12/12/2019,7243.134277,7266.639648,7164.741211,7216.73877,18927080224
12/13/2019,7269.68457,7293.560547,7227.122559,7244.662109,17125736940
12/14/2019,7124.673828,7308.836426,7097.208984,7268.902832,17137029730
12/15/2019,7152.301758,7181.075684,6924.375977,7124.239746,16881129804
12/16/2019,6932.480469,7171.168945,6903.682617,7153.663086,20213265950
12/17/2019,6640.515137,6964.075195,6587.974121,6931.31543,22363804217
12/18/2019,7276.802734,7324.984863,6540.049316,6647.698242,31836522778
12/19/2019,7202.844238,7346.602539,7041.381836,7277.59082,25904604416
12/20/2019,7218.816406,7257.921875,7086.124023,7208.636719,22633815180
12/21/2019,7191.158691,7223.226074,7112.73584,7220.59375,19312552168
12/22/2019,7511.588867,7518.033203,7167.179199,7191.188477,23134537956
12/23/2019,7355.628418,7656.17627,7326.192383,7508.902344,27831788041
12/24/2019,7322.532227,7535.716797,7269.528809,7354.393066,22991622105
12/25/2019,7275.155762,7357.02002,7220.991211,7325.755859,21559505149
12/26/2019,7238.966797,7388.302734,7200.386719,7274.799316,22787010034
12/27/2019,7290.088379,7363.529297,7189.934082,7238.141113,22777360996
12/28/2019,7317.990234,7399.041016,7286.905273,7289.03125,21365673026
12/29/2019,7422.652832,7513.948242,7279.865234,7317.647461,22445257702
12/30/2019,7292.995117,7454.824219,7276.308105,7420.272949,22874131672
12/31/2019,7193.599121,7335.290039,7169.777832,7294.438965,21167946112
1/1/2020,7200.174316,7254.330566,7174.944336,7194.89209,18565664997
1/2/2020,6985.470215,7212.155273,6935.27002,7202.55127,20802083465
1/3/2020,7344.884277,7413.715332,6914.996094,6984.428711,28111481032
1/4/2020,7410.656738,7427.385742,7309.51416,7345.375488,18444271275
1/5/2020,7411.317383,7544.49707,7400.535645,7410.45166,19725074095
1/6/2020,7769.219238,7781.867188,7409.292969,7410.452148,23276261598
1/7/2020,8163.692383,8178.21582,7768.227539,7768.682129,28767291327
1/8/2020,8079.862793,8396.738281,7956.774414,8161.935547,31672559265
1/9/2020,7879.071289,8082.295898,7842.403809,8082.295898,24045990466
1/10/2020,8166.554199,8166.554199,7726.774902,7878.307617,28714583844
1/11/2020,8037.537598,8218.359375,8029.64209,8162.190918,25521165085
1/12/2020,8192.494141,8200.063477,8009.059082,8033.261719,22903438381
1/13/2020,8144.194336,8197.788086,8079.700684,8189.771973,22482910688
1/14/2020,8827.764648,8879.511719,8140.933105,8140.933105,44841784107
1/15/2020,8807.010742,8890.117188,8657.1875,8825.34375,40102834650
1/16/2020,8723.786133,8846.460938,8612.095703,8812.481445,31313981931
1/17/2020,8929.038086,8958.12207,8677.316406,8725.209961,36372139320
1/18/2020,8942.808594,9012.198242,8827.332031,8927.211914,32337772627
1/19/2020,8706.245117,9164.362305,8620.080078,8941.445313,34217320471
1/20/2020,8657.642578,8745.59082,8560.473633,8704.631836,26422375678
1/21/2020,8745.894531,8755.706055,8544.520508,8658.991211,24097418512
1/22/2020,8680.875977,8792.994141,8636.74707,8744.210938,22600204051
1/23/2020,8406.515625,8687.74707,8333.637695,8680.650391,25770680779
1/24/2020,8445.43457,8514.666992,8266.84082,8405.567383,24397913026
1/25/2020,8367.847656,8458.453125,8296.21875,8440.119141,19647331549
1/26/2020,8596.830078,8602.401367,8325.498047,8364.410156,22177678796
1/27/2020,8909.819336,8977.726563,8597.308594,8597.308594,28647338393
1/28/2020,9358.589844,9358.589844,8908.447266,8912.524414,34398744403
1/29/2020,9316.629883,9406.431641,9269.467773,9357.470703,30682598115
1/30/2020,9508.993164,9553.125977,9230.897461,9316.016602,32378792851
1/31/2020,9350.529297,9521.706055,9230.776367,9508.313477,29432489719
2/1/2020,9392.875,9439.323242,9313.239258,9346.357422,25922656496
2/2/2020,9344.365234,9468.797852,9217.824219,9389.820313,30835736946
2/3/2020,9293.521484,9540.37207,9248.633789,9344.683594,30934096509
2/4/2020,9180.962891,9331.265625,9112.811523,9292.841797,29893183716
2/5/2020,9613.423828,9701.299805,9163.704102,9183.416016,35222060874
2/6/2020,9729.801758,9824.619141,9539.818359,9617.821289,37628823716
2/7/2020,9795.943359,9834.716797,9726.00293,9726.00293,34522718159
2/8/2020,9865.119141,9876.749023,9678.910156,9793.070313,35172043762
2/9/2020,10116.67383,10129.43555,9850.392578,9863.894531,35807884663
2/10/2020,9856.611328,10165.76563,9784.563477,10115.55957,39386548075
2/11/2020,10208.23633,10210.05273,9729.334961,9855.891602,37648059389
2/12/2020,10326.05469,10393.61133,10202.3877,10202.3877,43444303830
2/13/2020,10214.37988,10457.62695,10116.16113,10323.96094,49356071373
2/14/2020,10312.11621,10321.99609,10125.53418,10211.55078,43338264162
2/15/2020,9889.424805,10341.55566,9874.427734,10313.85645,43865054831
2/16/2020,9934.433594,10053.96875,9722.386719,9889.179688,43374780305
2/17/2020,9690.142578,9938.81543,9507.637695,9936.560547,45998298413
2/18/2020,10141.99609,10161.93555,9632.382813,9691.230469,47271023953
2/19/2020,9633.386719,10191.67578,9611.223633,10143.79883,46992019710
2/20/2020,9608.475586,9643.216797,9507.900391,9629.325195,44925260237
2/21/2020,9686.441406,9723.014648,9589.743164,9611.782227,40930547513
2/22/2020,9663.181641,9698.231445,9600.728516,9687.707031,35838025154
2/23/2020,9924.515625,9937.404297,9657.791016,9663.318359,41185185761
2/24/2020,9650.174805,9951.746094,9537.042969,9921.583008,45080496648
2/25/2020,9341.705078,9652.737305,9305.021484,9651.3125,42515259129
2/26/2020,8820.522461,9354.77832,8704.426758,9338.290039,50420050762
2/27/2020,8784.494141,8932.892578,8577.199219,8825.09375,45470195695
2/28/2020,8672.455078,8890.456055,8492.932617,8788.728516,44605450443
2/29/2020,8599.508789,8775.631836,8599.508789,8671.212891,35792392544
3/1/2020,8562.454102,8726.796875,8471.212891,8599.758789,35349164300
3/2/2020,8869.669922,8921.308594,8532.630859,8563.264648,42857674409
3/3/2020,8787.786133,8901.598633,8704.990234,8865.387695,42386715821
3/4/2020,8755.246094,8843.366211,8712.431641,8788.541992,34746706368
3/5/2020,9078.762695,9142.054688,8757.253906,8760.285156,39698054597
3/6/2020,9122.545898,9167.695313,9032.079102,9078.308594,40826885651
3/7/2020,8909.954102,9163.220703,8890.744141,9121.600586,36216930370
3/8/2020,8108.116211,8914.34375,8105.25293,8908.206055,39973102121
3/9/2020,7923.644531,8177.793457,7690.098145,8111.146484,46936995808
3/10/2020,7909.729492,8136.945313,7814.763184,7922.146973,42213940994
3/11/2020,7911.430176,7950.814453,7642.8125,7910.089844,38682762605
3/12/2020,4970.788086,7929.116211,4860.354004,7913.616211,53980357243
3/13/2020,5563.707031,5838.114746,4106.980957,5017.831055,74156772075
3/14/2020,5200.366211,5625.226563,5125.069336,5573.077637,36154506008
3/15/2020,5392.314941,5836.64502,5169.283203,5201.066895,33997889639
3/16/2020,5014.47998,5385.229492,4575.35791,5385.229492,45368026430
3/17/2020,5225.629395,5371.348633,4981.90918,5002.578125,38622642935
3/18/2020,5238.438477,5331.833984,5069.335938,5227.11377,37878801016
3/19/2020,6191.192871,6329.73584,5236.96875,5245.416504,51000731797
3/20/2020,6198.77832,6844.261719,5865.781738,6191.653809,54442976103
3/21/2020,6185.066406,6378.135254,5932.823242,6206.521484,42494390880
3/22/2020,5830.254883,6359.697266,5823.713867,6185.558105,40099664740
3/23/2020,6416.314941,6443.93457,5785.004395,5831.374512,46491916000
3/24/2020,6734.803711,6789.022949,6411.066406,6436.642578,48221910672
3/25/2020,6681.062988,6892.51123,6536.92627,6738.716797,44590107888
3/26/2020,6716.44043,6735.463867,6590.962891,6675.170898,35319797642
3/27/2020,6469.79834,6793.836426,6466.70166,6719.38916,34585598367
3/28/2020,6242.193848,6467.500977,6117.837891,6467.253906,34885225901
3/29/2020,5922.042969,6250.467285,5920.085938,6245.624512,28373690931
3/30/2020,6429.841797,6517.195801,5903.234375,5925.538574,37101651525
3/31/2020,6438.644531,6504.515137,6374.162109,6430.606445,32786468812
4/1/2020,6606.776367,6612.57373,6202.373535,6437.319336,40346426266
4/2/2020,6793.624512,7088.247559,6595.918457,6606.776367,47660646124
4/3/2020,6733.387207,7003.220703,6673.335938,6797.396484,38976504903
4/4/2020,6867.527344,6878.953613,6696.484863,6738.382813,33185988584
4/5/2020,6791.129395,6883.414063,6715.929199,6862.537598,29510409856
4/6/2020,7271.78125,7271.78125,6782.889648,6788.049805,46896904615
4/7/2020,7176.414551,7427.939453,7136.714355,7273.644043,44243482668
4/8/2020,7334.098633,7356.223633,7153.305664,7179.283203,37563249549
4/9/2020,7302.089355,7341.448242,7179.094238,7337.966309,34815139178
4/10/2020,6865.493164,7303.81543,6802.475098,7303.81543,43622840992
4/11/2020,6859.083008,6926.069824,6789.920898,6867.44043,31222085946
4/12/2020,6971.091797,7119.947266,6811.078125,6858.067871,35759567632
4/13/2020,6845.037598,6965.616699,6668.259766,6965.616699,38619308647
4/14/2020,6842.427734,6958.557129,6793.821289,6843.281738,34110434052
4/15/2020,6642.109863,6928.664551,6633.402832,6845.561523,32288311031
4/16/2020,7116.804199,7134.450684,6555.504395,6640.454102,46783242377
4/17/2020,7096.18457,7167.183105,7050.332031,7116.552734,32513423567
4/18/2020,7257.665039,7269.956543,7089.24707,7092.291504,32447188386
4/19/2020,7189.424805,7280.521973,7167.054688,7260.922363,31311210215
4/20/2020,6881.958496,7240.290527,6835.50293,7186.873535,37747113936
4/21/2020,6880.323242,6934.551758,6834.442383,6879.78418,32589741511
4/22/2020,7117.20752,7145.865723,6867.781738,6879.44043,33249153866
4/23/2020,7429.724609,7491.785156,7081.594727,7121.306152,43500782316
4/24/2020,7550.900879,7574.195801,7434.181641,7434.181641,34636526286
4/25/2020,7569.936035,7641.36377,7521.672363,7550.48291,32941541447
4/26/2020,7679.867188,7700.594238,7561.407715,7570.13916,33070154491
4/27/2020,7795.601074,7795.601074,7679.418945,7679.418945,36162144725
4/28/2020,7807.058594,7814.527344,7730.806641,7796.970215,33187959921
4/29/2020,8801.038086,8871.753906,7786.049316,7806.712402,60201052203
4/30/2020,8658.553711,9440.650391,8533.255859,8797.669922,66964629541
5/1/2020,8864.766602,9048.023438,8667.763672,8672.782227,44068389997
5/2/2020,8988.59668,9007.1875,8811.366211,8869.057617,40134388683
5/3/2020,8897.46875,9167.78125,8830.97168,8983.614258,47101785174
5/4/2020,8912.654297,8956.90625,8645.024414,8895.745117,45718796276
5/5/2020,9003.070313,9062.415039,8856.827148,8912.832031,43148462663
5/6/2020,9268.761719,9411.467773,8966.706055,9007.441406,49371886931
5/7/2020,9951.518555,9992.664063,9138.322266,9261.895508,61112700562
5/8/2020,9842.666016,9996.743164,9767.172852,9936.162109,51780748042
5/9/2020,9593.896484,9913.863281,9580.644531,9840.90625,46566121841
5/10/2020,8756.430664,9595.581055,8395.107422,9591.168945,63325279337
5/11/2020,8601.795898,9033.470703,8374.323242,8755.535156,57119858802
5/12/2020,8804.477539,8949.898438,8569.643555,8610.385742,42142717533
5/13/2020,9269.987305,9317.878906,8805.387695,8805.387695,45558144023
5/14/2020,9733.72168,9793.268555,9255.035156,9271.329102,56426907637
5/15/2020,9328.197266,9755.828125,9261.398438,9734.291016,48158802327
5/16/2020,9377.013672,9564.205078,9260.694336,9333.240234,36164766408
5/17/2020,9670.739258,9823.001953,9349.545898,9374.929688,40084250663
5/18/2020,9726.575195,9906.030273,9570.359375,9675.695313,41827139896
5/19/2020,9729.038086,9836.047852,9539.624023,9727.063477,39254288955
5/20/2020,9522.981445,9804.793945,9447.201172,9725.329102,36546239703
5/21/2020,9081.761719,9555.242188,8869.930664,9522.740234,39326160532
5/22/2020,9182.577148,9232.936523,9008.638672,9080.334961,29810773699
5/23/2020,9209.287109,9302.501953,9118.108398,9185.0625,27727866812
5/24/2020,8790.368164,9288.404297,8787.250977,9212.283203,32518803300
5/25/2020,8906.93457,8951.005859,8719.667969,8786.107422,31288157264
5/26/2020,8835.052734,8991.967773,8757.293945,8909.585938,29584186947
5/27/2020,9181.017578,9203.320313,8834.157227,8837.380859,32740536902
5/28/2020,9525.750977,9546.319336,9148.457031,9184.945313,34367073114
5/29/2020,9439.124023,9573.666992,9379.338867,9528.355469,32896642044
5/30/2020,9700.414063,9704.030273,9366.729492,9438.914063,32722975141
5/31/2020,9461.058594,9700.34375,9432.296875,9700.105469,27773290299
6/1/2020,10167.26855,10199.56543,9450.899414,9463.605469,35198901068
6/2/2020,9529.803711,10182.34082,9460.571289,10162.97363,39137252109
6/3/2020,9656.717773,9682.859375,9471.84668,9533.760742,25007459262
6/4/2020,9800.636719,9887.610352,9525.24707,9655.854492,25921805072
6/5/2020,9665.533203,9869.237305,9663.216797,9800.21582,23509628646
6/6/2020,9653.679688,9773.431641,9591.024414,9664.904297,20438419222
6/7/2020,9758.852539,9768.498047,9458.150391,9653.00293,25015250846
6/8/2020,9771.489258,9782.306641,9675.885742,9760.063477,21486346312
6/9/2020,9795.700195,9836.369141,9664.719727,9774.360352,23717842783
6/10/2020,9870.094727,9908.896484,9728.291016,9794.119141,25706567601
6/11/2020,9321.78125,9938.297852,9263.069336,9870.078125,30247143440
6/12/2020,9480.84375,9540.46582,9285.851563,9320.69043,22610564515
6/13/2020,9475.277344,9493.211914,9396.009766,9480.735352,17564322315
6/14/2020,9386.788086,9482.270508,9347.59375,9477.553711,18991732746
6/15/2020,9450.702148,9504.860352,8990.175781,9386.035156,26699704768
6/16/2020,9538.024414,9579.430664,9400.445313,9454.266602,21565537209
6/17/2020,9480.254883,9540.422852,9327.339844,9533.78418,20177709879
6/18/2020,9411.84082,9482.782227,9328.395508,9481.567383,17770083003
6/19/2020,9288.018555,9440.875977,9274.295898,9410.293945,19632223107
6/20/2020,9332.34082,9394.97168,9247.379883,9290.959961,17130541557
6/21/2020,9303.629883,9401.107422,9300.430664,9330.926758,15324301169
6/22/2020,9648.717773,9655.073242,9296.87207,9300.915039,21104009514
6/23/2020,9629.658203,9670.541016,9547.24707,9644.076172,17006433272
6/24/2020,9313.610352,9680.367188,9278.233398,9632.149414,18961716076
6/25/2020,9264.813477,9340.161133,9095.324219,9314.126953,18616048626
6/26/2020,9162.917969,9310.516602,9101.738281,9260.995117,18341465837
6/27/2020,9045.390625,9207.810547,8998.216797,9167.824219,17273093144
6/28/2020,9143.582031,9197.546875,8975.525391,9048.460938,14560870760
6/29/2020,9190.854492,9237.573242,9041.875977,9140.029297,16460547078
6/30/2020,9137.993164,9217.835938,9084.837891,9185.581055,15735797744
7/1/2020,9228.325195,9309.754883,9104.735352,9145.985352,15971550355
7/2/2020,9123.410156,9274.962891,9036.623047,9231.139648,16338916796
7/3/2020,9087.303711,9202.344727,9058.794922,9124.842773,13078970999
7/4/2020,9132.488281,9183.295898,9053.629883,9084.233398,12290528515
7/5/2020,9073.942383,9162.183594,8977.015625,9126.09082,12903406143
7/6/2020,9375.474609,9375.474609,9058.664063,9072.849609,17889263252
7/7/2020,9252.277344,9360.617188,9201.81543,9349.161133,13839652595
7/8/2020,9428.333008,9450.335938,9249.5,9253.020508,19702359883
7/9/2020,9277.967773,9431.378906,9234.999023,9427.994141,18000702524
7/10/2020,9278.807617,9287.47168,9118.001953,9273.357422,16860035605
7/11/2020,9240.34668,9293.532227,9199.485352,9277.511719,13249910444
7/12/2020,9276.5,9319.418945,9197.450195,9241.054688,14452361907
7/13/2020,9243.614258,9306.405273,9224.292969,9277.205078,17519821266
7/14/2020,9243.213867,9283.841797,9171.661133,9238.703125,18085038362
7/15/2020,9192.836914,9275.325195,9171.933594,9241.897461,15844731575
7/16/2020,9132.227539,9214.3125,9088.947266,9191.980469,15713967523
7/17/2020,9151.392578,9182.253906,9089.202148,9131.8125,13944570749
7/18/2020,9159.040039,9230.983398,9100.824219,9151.183594,12252601475
7/19/2020,9185.817383,9201.398438,9097.632813,9158.005859,12939002784
7/20/2020,9164.231445,9214.270508,9137.509766,9187.220703,13755604146
7/21/2020,9374.887695,9407.262695,9149.389648,9162.514648,18069581956
7/22/2020,9525.363281,9530.518555,9319.65332,9375.080078,16532254884
7/23/2020,9581.072266,9610.24707,9483.003906,9527.141602,18146399002
7/24/2020,9536.892578,9623.336914,9481.454102,9585.514648,16552768325
7/25/2020,9677.113281,9704.556641,9530.211914,9539.485352,16610070933
7/26/2020,9905.166992,10023.80762,9652.847656,9680.234375,20507998997
7/27/2020,10990.87305,11298.22168,9903.969727,9905.217773,35359749590
7/28/2020,10912.82324,11204.32715,10632.63184,11017.46387,28766551142
7/29/2020,11100.46777,11304.39746,10856.1416,10912.95313,24617249715
7/30/2020,11111.21387,11169.35645,10895.45508,11099.83301,22857247901
7/31/2020,11323.4668,11415.86426,10987.05371,11110.21094,23160469766
8/1/2020,11759.59277,11794.77539,11239.68262,11322.57031,26075670303
8/2/2020,11053.61426,12034.14453,11018.12988,11758.76465,27410067336
8/3/2020,11246.34863,11453.0791,11012.41504,11043.76855,20271713443
8/4/2020,11205.89258,11385.38184,11094.14551,11246.20313,21250197042
8/5/2020,11747.02246,11786.61719,11158.28516,11203.82324,24411254471
8/6/2020,11779.77344,11902.33594,11598.71387,11749.87109,23400740340
8/7/2020,11601.47266,11898.03809,11408.59375,11778.89453,23132312867
8/8/2020,11754.0459,11800.06445,11558.43164,11604.55371,17572057837
8/9/2020,11675.73926,11806.05664,11548.78418,11737.3252,17489608833
8/10/2020,11878.11133,12045.14063,11662.25684,11662.25684,26114112569
8/11/2020,11410.52539,11932.71094,11195.70898,11881.64746,27039782640
8/12/2020,11584.93457,11748.39648,11249.60547,11404.59668,25064548486
8/13/2020,11784.1377,11796.39648,11216.87207,11588.40527,27522199497
8/14/2020,11768.87109,12150.99414,11685.45508,11772.65918,24237958589
8/15/2020,11865.69824,11963.20313,11768.69727,11768.69727,23354924400
8/16/2020,11892.80371,11934.90137,11737.18848,11866.68555,20583375490
8/17/2020,12254.40234,12359.05664,11806.69629,11895.6582,28227687027
8/18/2020,11991.2334,12335.70703,11954.52539,12251.89551,26043227672
8/19/2020,11758.2832,12028.92383,11687.33301,11990.88477,24502851117
8/20/2020,11878.37207,11900.41113,11710.06348,11761.5,20175242945
8/21/2020,11592.48926,11899.25977,11564.97949,11878.02637,23762425999
8/22/2020,11681.8252,11689.40723,11448.80566,11585.47754,20224191306
8/23/2020,11664.84766,11713.42969,11559.9209,11679.69629,18482062658
8/24/2020,11774.5957,11807.63184,11623.25,11663.68945,20681511755
8/25/2020,11366.13477,11778.2998,11189.85059,11773.58887,26301509932
8/26/2020,11488.36328,11530.05273,11296.99316,11366.89453,22466660958
8/27/2020,11323.39746,11570.78613,11185.94141,11485.6084,23240415076
8/28/2020,11542.5,11545.61523,11316.42285,11325.2959,19807127588
8/29/2020,11506.86523,11585.64063,11466.29297,11541.05469,17485597759
8/30/2020,11711.50586,11715.26465,11492.38184,11508.71387,19760127945
8/31/2020,11680.82031,11768.87695,11598.31836,11713.30664,22285928250
9/1/2020,11970.47852,12067.08105,11601.12891,11679.31641,27311555343
9/2/2020,11414.03418,11964.82324,11290.79395,11964.82324,28037405299
9/3/2020,10245.29688,11443.02246,10182.46484,11407.19141,31927261555
9/4/2020,10511.81348,10663.91992,10207.94043,10230.36523,29965130374
9/5/2020,10169.56738,10581.57129,9946.675781,10512.53027,44916565292
9/6/2020,10280.35156,10353.92773,10056.88574,10167.2168,37071460174
9/7/2020,10369.56348,10399.15332,9916.493164,10280.99805,33703098409
9/8/2020,10131.5166,10414.77539,9945.110352,10369.30664,33430927462
9/9/2020,10242.34766,10350.54297,10017.25098,10134.15137,24128292755
9/10/2020,10363.13867,10503.91211,10238.13574,10242.33008,54406443211
9/11/2020,10400.91504,10434.92285,10140.83691,10369.02832,45201121775
9/12/2020,10442.1709,10578.83789,10292.38672,10409.86133,36750077324
9/13/2020,10323.75586,10577.21484,10224.33008,10452.39941,36506852789
9/14/2020,10680.83789,10800.01074,10266.00879,10328.73438,35453581940
9/15/2020,10796.95117,10938.63184,10656.45996,10677.75488,32509451925
9/16/2020,10974.90527,11100.12402,10704.88477,10797.76172,30769986455
9/17/2020,10948.99023,11037.4209,10774.62793,10973.25195,38151810523
9/18/2020,10944.58594,11034.9082,10829.65723,10951.82031,26341903912
9/19/2020,11094.34668,11134.09277,10909.61816,10933.75293,22764204008
9/20/2020,10938.27148,11095.87012,10814.47754,11095.87012,24699523788
9/21/2020,10462.25977,10988.30469,10380.26074,10934.92578,28884999244
9/22/2020,10538.45996,10568.07715,10382.72656,10459.62402,23621787804
9/23/2020,10246.18652,10537.82813,10197.86523,10535.49219,23788661867
9/24/2020,10760.06641,10771.05664,10231.49023,10248.78613,47144380902
9/25/2020,10692.7168,10777.69629,10578.91406,10761.10938,39348590957
9/26/2020,10750.72363,10772.99902,10667.28125,10695.5752,46852525493
9/27/2020,10775.26953,10803.97656,10622.92188,10746.89258,53745972818
9/28/2020,10709.65234,10945.34766,10703.89355,10776.61328,47762394731
9/29/2020,10844.64063,10860.00098,10649.49512,10709.65039,46582396602
9/30/2020,10784.49121,10847.25684,10669.32129,10843.87109,44171073700
10/1/2020,10619.45215,10933.62402,10472.35645,10795.25488,40023134100
10/2/2020,10575.97461,10657.83789,10416.68945,10619.82129,48661453918
10/3/2020,10549.3291,10598.94043,10511.12988,10575.10059,44660271563
10/4/2020,10669.58301,10686,10534.3916,10550.44043,71251776995
10/5/2020,10793.33984,10793.50781,10634.60059,10676.5293,47537578009
10/6/2020,10604.40625,10797.57813,10528.89063,10796.30664,42623695307
10/7/2020,10668.96875,10680.50781,10562.50684,10603.35547,37799458436
10/8/2020,10915.68555,10945.7373,10562.60645,10669.37109,63314794397
10/9/2020,11064.45801,11102.67188,10846.85059,10927.91309,22799117613
10/10/2020,11296.36133,11442.21094,11056.94043,11059.14258,22877978588
10/11/2020,11384.18164,11428.81348,11288.62793,11296.08203,19968627060
10/12/2020,11555.36328,11698.46777,11240.68652,11392.63574,26163972642
10/13/2020,11425.89941,11548.98438,11321.22461,11548.71973,24241420251
10/14/2020,11429.50684,11539.97754,11307.83105,11429.04785,24103426719
10/15/2020,11495.34961,11569.91406,11303.60352,11426.60254,24487233058
10/16/2020,11322.12305,11540.06152,11223.0127,11502.82813,25635480772
10/17/2020,11358.10156,11386.26172,11285.3457,11322.12305,19130430174
10/18/2020,11483.35938,11483.35938,11347.57813,11355.98242,18283314340
10/19/2020,11742.03711,11799.09277,11408.29004,11495.03809,23860769928
10/20/2020,11916.33496,11999.91797,11681.48047,11745.97461,30915821592
10/21/2020,12823.68945,13184.56641,11900.92871,11913.07715,43414712626
10/22/2020,12965.8916,13161.59375,12717.09375,12801.63574,34729759598
10/23/2020,12931.53906,13015.96191,12752.64746,12971.54883,28974975003
10/24/2020,13108.0625,13145.06641,12885.74707,12931.57422,24542317940
10/25/2020,13031.17383,13329.18359,12910.06152,13108.06348,24406920575
10/26/2020,13075.24805,13225.29785,12822.38281,13031.20117,29461458313
10/27/2020,13654.21875,13759.66895,13060.83789,13075.24219,33749878156
10/28/2020,13271.28516,13837.69531,12932.25098,13654.21484,35867318895
10/29/2020,13437.88281,13612.04785,12980.05957,13271.29883,56499499598
10/30/2020,13546.52246,13651.5166,13136.19824,13437.87402,30581485201
10/31/2020,13780.99512,14028.21387,13457.53027,13546.53223,30306464719
11/1/2020,13737.10938,13862.0332,13628.37793,13780.99512,24453857900
11/2/2020,13550.48926,13808.32324,13243.16016,13737.03223,30771455468
11/3/2020,13950.30078,13984.98145,13325.44141,13550.45117,29869951617
11/4/2020,14133.70703,14218.7666,13580.47168,13950.48828,35116364962
11/5/2020,15579.84863,15706.4043,14102.08887,14133.7334,40856321439
11/6/2020,15565.88086,15903.4375,15226.83984,15579.72949,39837841971
11/7/2020,14833.75391,15737.0957,14423.20313,15565.88086,35024953706
11/8/2020,15479.56738,15637.32031,14744.11035,14833.75391,26632075029
11/9/2020,15332.31543,15785.13672,14865.5293,15479.5957,34149115566
11/10/2020,15290.90234,15450.3291,15124.95996,15332.35059,25574938143
11/11/2020,15701.33984,15916.26074,15290.00684,15290.90918,29772374934
11/12/2020,16276.34375,16305.00391,15534.77148,15701.29883,34175758344
11/13/2020,16317.80859,16463.17773,15992.15234,16276.44043,31599492172
11/14/2020,16068.13867,16317.80859,15749.19336,16317.80859,27481710135
11/15/2020,15955.58789,16123.11035,15793.53418,16068.13965,23653867583
11/16/2020,16716.11133,16816.18164,15880.70605,15955.57715,31526766675
11/17/2020,17645.40625,17782.91992,16564.54492,16685.69141,39006849170
11/18/2020,17804.00586,18393.94922,17352.90625,17645.19141,49064800278
11/19/2020,17817.08984,18119.54688,17382.55469,17803.86133,36985055355
11/20/2020,18621.31445,18773.22656,17765.79492,17817.08398,36992873940
11/21/2020,18642.23242,18936.62109,18444.35938,18621.31641,39650210707
11/22/2020,18370.00195,18688.96875,17671.38477,18642.23242,41280434226
11/23/2020,18364.12109,18711.42578,18000.79688,18370.01758,42741112308
11/24/2020,19107.46484,19348.27148,18128.65625,18365.01563,51469565009
11/25/2020,18732.12109,19390.96484,18581.14648,19104.41016,43710357371
11/26/2020,17150.62305,18866.28516,16351.03516,18729.83984,61396835737
11/27/2020,17108.40234,17445.02344,16526.42383,17153.91406,38886494645
11/28/2020,17717.41406,17853.93945,16910.65234,17112.93359,32601040734
11/29/2020,18177.48438,18283.62891,17559.11719,17719.63477,31133957704
11/30/2020,19625.83594,19749.26367,18178.32227,18178.32227,47728480399
12/1/2020,18802.99805,19845.97461,18321.92188,19633.76953,49633658712
12/2/2020,19201.0918,19308.33008,18347.71875,18801.74414,37387697139
12/3/2020,19445.39844,19566.19141,18925.78516,19205.92578,31930317405
12/4/2020,18699.76563,19511.4043,18697.19336,19446.9668,33872388058
12/5/2020,19154.23047,19160.44922,18590.19336,18698.38477,27242455064
12/6/2020,19345.12109,19390.5,18897.89453,19154.17969,25293775714
12/7/2020,19191.63086,19411.82813,18931.14258,19343.12891,26896357742
12/8/2020,18321.14453,19283.47852,18269.94531,19191.5293,31692288756
12/9/2020,18553.91602,18626.29297,17935.54688,18320.88477,34420373071
12/10/2020,18264.99219,18553.29883,17957.06445,18553.29883,25547132265
12/11/2020,18058.9043,18268.45313,17619.5332,18263.92969,27919640985
12/12/2020,18803.65625,18919.55078,18046.04102,18051.32031,21752580802
12/13/2020,19142.38281,19381.53516,18734.33203,18806.76563,25450468637
12/14/2020,19246.64453,19305.09961,19012.70898,19144.49219,22473997681
12/15/2020,19417.07617,19525.00781,19079.8418,19246.91992,26741982541
12/16/2020,21310.59766,21458.9082,19298.31641,19418.81836,44409011479
12/17/2020,22805.16211,23642.66016,21234.67578,21308.35156,71378606374
12/18/2020,23137.96094,23238.60156,22399.8125,22806.79688,40387896275
12/19/2020,23869.83203,24085.85547,22826.47266,23132.86523,38487546580
12/20/2020,23477.29492,24209.66016,23147.71094,23861.76563,37844228422
12/21/2020,22803.08203,24059.98242,22159.36719,23474.45508,45852713981
12/22/2020,23783.0293,23789.90234,22430.60547,22794.03906,44171632681
12/23/2020,23241.3457,24024.49023,22802.64648,23781.97461,51146161904
12/24/2020,23735.94922,23768.33789,22777.59766,23240.20313,41080759713
12/25/2020,24664.79102,24710.10156,23463.67383,23733.57031,42068395846
12/26/2020,26437.03711,26718.07031,24522.68945,24677.01563,48332647295
